id,question,cot,answer,unit
CH232,"The circuit AB consists of segment MB with R2 = 30 Ω in series with an inductor L.
The condition LCω² = 1 is given, and uAM is 90 degrees out of phase (in quadrature) with uMB.
When a voltage U = 90 V is applied across AB, the power consumed is 150.0 W.
Determine R1.","Step 1: Analyze resonance and phase conditions
From LCω² = 1 we obtain Z_L = Z_C. Since u_AM is perpendicular to u_MB (90° phase difference), we have the linking relationship between the resistive and reactive components: Z_L × Z_C = R₁ × R₂ and therefore Z_L² = Z_C² = R₁ × R₂.
Step 2: Determine total circuit impedance
Because Z_L = Z_C the circuit experiences full electrical resonance. The reactive components completely cancel each other out, so the total impedance of the entire AB circuit is purely resistive and equals Z_AB = R₁ + R₂.
Step 3: Set up the power equation
Using the formula for power consumption under resonance conditions P = U² / (R₁ + R₂) and substituting the given values P = 150.0 W, U = 90 V, and R₂ = 30 Ω we get 150.0 = 90² / (R₁ + 30).
Step 4: Calculate the final result
Solve the equation for R₁: R₁ + 30 = 8100 / 150 = 54 and therefore R₁ = 54 − 30 = 24 Ω.",24.0,Ω
CH233,"The circuit AB consists of segment MB, where R2 = 90 Ω is connected in series with an inductor L. We are given LCω² = 1, and the voltage U_AM is 90 degrees out of phase with U_MB. When a voltage U = 120 V is applied across AB, the total power dissipated is 96.0 W. Determine R1.","Step 1: Analyze resonance and phase conditions
From LCω² = 1 we obtain Z_L = Z_C. Since u_AM is perpendicular to u_MB (90° phase difference), we have the relationship linking resistance and reactance: Z_L × Z_C = R₁ × R₂ and therefore Z_L² = Z_C² = R₁ × R₂.
Step 2: Determine total circuit impedance
Because Z_L = Z_C the circuit experiences full electrical resonance. The reactive components completely cancel each other, so the total impedance of the entire AB circuit is purely resistive and equals Z_AB = R₁ + R₂.
Step 3: Set up the power equation
Using the formula for power consumption under resonance conditions P = U² / (R₁ + R₂) and substituting the given values P = 96.0 W, U = 120 V, and R₂ = 90 Ω we get 96.0 = 120² / (R₁ + 90).
Step 4: Calculate the final result
Solve the equation for R₁: R₁ + 90 = 14400 / 96 = 150 and therefore R₁ = 150 − 90 = 60 Ω.",60.0,Ω
CH234,"Circuit AB consists of segment MB, with R2 = 15 Ω in series with an inductor L. Given LCω² = 1, and voltage u_AM is 90 degrees out of phase with voltage u_MB. When a voltage U = 50 V is applied across AB, the total power consumed is 100.0 W. Determine R1.","Step 1: Analyze resonance and phase conditions
From LCω² = 1 we obtain Z_L = Z_C. Since u_AM is perpendicular to u_MB (90° phase difference), we have the relationship linking resistance and reactance: Z_L × Z_C = R₁ × R₂ and therefore Z_L² = Z_C² = R₁ × R₂.
Step 2: Determine total circuit impedance
Because Z_L = Z_C the circuit experiences full electrical resonance. The reactive components completely cancel each other, so the total impedance of the entire AB circuit is purely resistive and equals Z_AB = R₁ + R₂.
Step 3: Set up the power equation
Using the formula for power consumption under resonance conditions P = U² / (R₁ + R₂) and substituting the given values P = 100.0 W, U = 50 V, and R₂ = 15 Ω we get 100.0 = 50² / (R₁ + 15).
Step 4: Calculate the final result
Solve the equation for R₁: R₁ + 15 = 2500 / 100 = 25 and therefore R₁ = 25 − 15 = 10 Ω.",10.0,Ω
CH235,"A circuit AB consists of segment MB with R2 = 40 Ω in series with an inductor L. The condition LCω² = 1 holds, and uAM is 90 degrees out of phase with uMB. When a voltage U = 100 V is applied across AB, the power consumed is 76.92 W. Determine R1.","Step 1: Analyze resonance and phase conditions
From LCω² = 1 we obtain Z_L = Z_C. Since u_AM is perpendicular to u_MB (90° phase difference), we have the relationship linking resistance and reactance: Z_L × Z_C = R₁ × R₂ and therefore Z_L² = Z_C² = R₁ × R₂.
Step 2: Determine total circuit impedance
Because Z_L = Z_C the circuit experiences full electrical resonance. The reactive components completely cancel each other, so the total impedance of the entire AB circuit is purely resistive and equals Z_AB = R₁ + R₂.
Step 3: Set up the power equation
Using the formula for power consumption under resonance conditions P = U² / (R₁ + R₂) and substituting the given values P = 76.92 W, U = 100 V, and R₂ = 40 Ω we get 76.92 = 100² / (R₁ + 40).
Step 4: Calculate the final result
Solve the equation for R₁: R₁ + 40 = 10000 / 76.92 ≈ 130 and therefore R₁ = 130 − 40 = 90 Ω.",90.0,Ω
CH236,"Consider a circuit segment AB. It consists of two parts in series: segment AM contains R1 = 25 Ω in series with C, and segment MB contains R2 = 40 Ω in series with L. The condition LCω² = 1 is given. An RMS voltage U_AB = 80 V is applied across AB. Given that the voltage across AM (uAM) is 90 degrees out of phase with the voltage across MB (uMB). Calculate the RMS voltage across MB (U_MB).","Step 1: Analyze resonance and phase conditions
From LCω² = 1 we obtain Z_L = Z_C. Since u_AM is perpendicular to u_MB (90° phase difference), we have the linking relationship Z_L × Z_C = R₁ × R₂ and therefore Z_L² = Z_C² = R₁ × R₂. Substituting the values Z_L² = 25 × 40 = 1000 so Z_L = √1000 ≈ 31.62 Ω.
Step 2: Determine total circuit impedance and current
Because Z_L = Z_C the circuit experiences full resonance. The total impedance of AB is Z_AB = R₁ + R₂ = 25 + 40 = 65 Ω. The RMS current is I = U_AB / Z_AB = 80 / 65 ≈ 1.23 A.
Step 3: Set up the formula to calculate U_MB
The impedance of segment MB (containing R₂ and L) is calculated as Z_MB = √(R₂² + Z_L²). Substituting R₂ = 40 Ω and Z_L² = 1000 we get Z_MB = √(40² + 1000) = √(1600 + 1000) = √2600 ≈ 50.99 Ω.
Step 4: Calculate the final result
The RMS voltage across segment MB is U_MB = I × Z_MB = (80 / 65) × √2600 ≈ 1.23 × 50.99 ≈ 62.76 V.",62.76,V
CH237,"A circuit AB is formed by two series segments. Segment AM consists of a resistor R1 = 40 Ω in series with a capacitor C. Segment MB consists of a resistor R2 = 20 Ω in series with an inductor L. The entire circuit AB has the condition LCω² = 1. An RMS voltage U = 90 V is applied across AB. Given that the voltage u_AM is 90 degrees out of phase with the voltage u_MB, what is the RMS voltage across segment MB?","Step 1: Analyze resonance and phase conditions
From LCω² = 1 we obtain Z_L = Z_C. Since u_AM is perpendicular to u_MB (90° phase difference), we have the relationship Z_L × Z_C = R₁ × R₂ and therefore Z_L² = Z_C² = 40 × 20 = 800. Thus the inductive reactance Z_L = √800 = 20√2 ≈ 28.28 Ω.
Step 2: Determine the total circuit current
Because Z_L = Z_C the circuit experiences full resonance. The total impedance of AB is Z_AB = R₁ + R₂ = 40 + 20 = 60 Ω. The RMS current in the circuit is I = U / (R₁ + R₂) = 90 / 60 = 1.5 A.
Step 3: Calculate the impedance of segment MB
Segment MB consists of R₂ and L in series, so its impedance Z_MB is calculated as Z_MB = √(R₂² + Z_L²) = √(20² + 800) = √(400 + 800) = √1200 = 20√3 ≈ 34.64 Ω.
Step 4: Calculate the RMS voltage U_MB
Substitute the obtained values into the formula U_MB = I × Z_MB: U_MB = 1.5 × 20√3 = 30√3 ≈ 51.96 V.",51.96,V
CH238,"A circuit AB consists of segment AM (R1 = 60 Ω in series with C) and segment MB (R2 = 30 Ω in series with L). The condition LCω² = 1 is given. An RMS voltage U = 120 V is applied across AB. Given that uAM and uMB are 90 degrees out of phase, what is the RMS voltage across segment MB?","Step 1: Analyze resonance and phase conditions
From LCω² = 1 we obtain Z_L = Z_C. Since u_AM is perpendicular to u_MB (90° phase difference), we have the linking relationship Z_L × Z_C = R₁ × R₂ and therefore Z_L² = Z_C² = 60 × 30 = 1800.
Step 2: Determine the total circuit current
Because Z_L = Z_C the circuit experiences full resonance. The total impedance of AB is Z_AB = R₁ + R₂ = 60 + 30 = 90 Ω. The RMS current in the circuit is I = U / (R₁ + R₂) = 120 / 90 = 4/3 ≈ 1.33 A.
Step 3: Calculate the impedance of segment MB
Segment MB consists of R₂ and L in series, so its impedance Z_MB is calculated as Z_MB = √(R₂² + Z_L²) = √(30² + 1800) = √(900 + 1800) = √2700 = 30√3 ≈ 51.96 Ω.
Step 4: Calculate the RMS voltage U_MB
Substitute the values into the formula U_MB = I × Z_MB: U_MB = (4/3) × 30√3 = 40√3 ≈ 69.28 V.",69.28,V
CH239,A circuit segment AB is composed of two series parts. The first part (AM) consists of R1 = 30 Ω in series with a capacitor C. The second part (MB) consists of R2 = 70 Ω in series with an inductor L. The circuit satisfies the condition LCω² = 1. An RMS voltage U = 100 V is applied across AB. Given that the voltage uAM is 90 degrees out of phase with the voltage uMB. What is the RMS voltage across segment MB?,"Step 1: Analyze resonance and phase conditions
From LCω² = 1 we obtain Z_L = Z_C. Since u_AM is perpendicular to u_MB (90° phase difference), we have the linking relationship Z_L × Z_C = R₁ × R₂ and therefore Z_L² = Z_C² = 30 × 70 = 2100.
Step 2: Determine the total circuit current
Because Z_L = Z_C the circuit experiences full resonance. The total impedance of AB is Z_AB = R₁ + R₂ = 30 + 70 = 100 Ω. The RMS current in the circuit is I = U / Z_AB = 100 / 100 = 1 A.
Step 3: Calculate the impedance of segment MB
Segment MB consists of R₂ and L in series, so its impedance Z_MB is calculated as Z_MB = √(R₂² + Z_L²) = √(70² + 2100) = √(4900 + 2100) = √7000 ≈ 83.67 Ω.
Step 4: Calculate the RMS voltage U_MB
Substitute the values into the formula U_MB = I × Z_MB: U_MB = 1 × √7000 = 10√70 ≈ 83.67 V.",83.67,V
CH240,"Circuit AB consists of R1 = 50 Ω in series with C, and R2 = 10 Ω in series with L. (LCω² = 1). An effective voltage U = 75 V is applied across AB. Given that uAM is 90 degrees out of phase with uMB. What is the effective voltage across segment MB?","Step 1: Analyze resonance and phase conditions
From LCω² = 1 we obtain Z_L = Z_C. Since u_AM is perpendicular to u_MB (90° phase difference), we have the linking relationship Z_L² = Z_C² = R₁ × R₂ = 50 × 10 = 500.
Step 2: Determine the total circuit current
Because Z_L = Z_C the circuit experiences full resonance. The total impedance of AB is Z_AB = R₁ + R₂ = 50 + 10 = 60 Ω. The RMS current in the circuit is I = U / Z_AB = 75 / 60 = 1.25 A.
Step 3: Calculate the impedance of segment MB
Segment MB consists of R₂ and L in series, so its impedance Z_MB is calculated as Z_MB = √(R₂² + Z_L²) = √(10² + 500) = √(100 + 500) = √600 = 10√6 ≈ 24.49 Ω.
Step 4: Calculate the RMS voltage U_MB
Substitute the values into the formula U_MB = I × Z_MB: U_MB = 1.25 × 10√6 = 12.5√6 ≈ 30.62 V.",30.62,V
CH241,"Given a circuit AB with R1 = 20 Ω and R2 = 50 Ω, satisfying the conditions LCω² = 1 (meaning inductive reactance equals capacitive reactance) and the voltage across segment AM (u_AM) is 90 degrees out of phase with the voltage across segment MB (u_MB).","Step 1: Identify the given values and conditions for the circuit AB.
Step 2: Recognize that ""LCω² = 1"" implies the inductive reactance (XL) equals the capacitive reactance (XC). Let this common reactance be X.
Step 3: Interpret ""u_AM is 90 degrees out of phase with u_MB"" for a series circuit of AM and MB. This condition, combined with the presence of R1, R2, L, C, implies that segment AM contains R1 and C in series (Z_AM = R1 - jX), and segment MB contains R2 and L in series (Z_MB = R2 + jX). For their voltages to be 90 degrees out of phase, the product of their resistances must equal the product of their reactances: R1 × R2 = XC × XL.
Step 4: Using the conditions from Step 2 and Step 3, calculate the common reactance X. Since XL = XC = X and R1 × R2 = XC × XL, it follows that X² = R1 × R2.",172.73,W
CH242,"Consider an AB circuit with R1 = 30 Ω, R2 = 40 Ω, satisfying LCω² = 1 and where u_AM is in quadrature with u_MB. The total power consumed by the entire circuit when a voltage U = 100 V is applied across AB is 142.86 W. If the same voltage is applied across the MB segment (R2 + L), what is the power consumed by MB?","Step 1: Analyze resonance and phase conditions
From LCω² = 1 we obtain Z_L = Z_C. Since u_AM is perpendicular to u_MB (90° phase difference), we have the linking relationship between the components Z_L² = Z_C² = R₁ × R₂ = 30 × 40 = 1200.
Step 2: Determine the impedance of segment MB
Segment MB consists of resistor R₂ and inductor L connected in series. The impedance Z_MB is calculated using the formula Z_MB = √(R₂² + Z_L²) = √(40² + 1200) = √(1600 + 1200) = √2800 ≈ 52.92 Ω.
Step 3: Set up the power formula when voltage is applied directly to MB
When the same voltage U = 100 V is applied directly across segment MB, the power consumed by this segment (P_MB) is P_MB = I_MB² × R₂ = (U / Z_MB)² × R₂ = (U² / Z_MB²) × R₂.
Step 4: Calculate the final result
Substitute the values U = 100 V, Z_MB² = 2800, and R₂ = 40 Ω: P_MB = (100² / 2800) × 40 = (10000 / 2800) × 40 = 400000 / 2800 ≈ 142.86 W.",142.86,W
CH243,"Consider a circuit AB with R1 = 15 Ω and R2 = 60 Ω. The circuit satisfies LCω² = 1, and the voltage u_AM is in quadrature (π/2 out of phase) with u_MB. When a voltage U = 120 V is applied across AB, the total power consumed by the circuit is 171.43 W. If this same voltage is applied to the segment MB (consisting of R2 and L), what is the power consumed by MB?","Step 1: Analyze resonance and phase conditions
From LCω² = 1 we obtain Z_L = Z_C. Since u_AM is perpendicular to u_MB (90° phase difference), we have the relationship linking resistance and reactance Z_L² = Z_C² = R₁ × R₂ = 15 × 60 = 900.
Step 2: Determine the impedance of segment MB
Segment MB consists of resistor R₂ and inductor L connected in series. The square of the impedance Z_MB is calculated as Z_MB² = R₂² + Z_L² = 60² + 900 = 3600 + 900 = 4500 Ω².
Step 3: Set up the power formula when voltage is applied directly to MB
When the same voltage U = 120 V is applied directly across the terminals of segment MB, the power consumed by this segment (P_MB) is calculated using the formula P_MB = I_MB² × R₂ = (U² / Z_MB²) × R₂.
Step 4: Calculate the final result
Substitute the values U = 120 V, Z_MB² = 4500, and R₂ = 60 Ω: P_MB = (120² / 4500) × 60 = (14400 / 4500) × 60 = 3.2 × 60 = 192 W.",171.43,W
